ID_ES,COD_CATALOGO_ES,NOMBRE_ES,CATEGORIA_ES,CLASE_ES,TIPO_ES,ESTADO,FGDA,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,FECHA_INSTALACION,FECHA_SUSPENSION
3755,21209300,CARTAGENA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,CACHIPAY,4.7166667,-74.4000000,15/05/1992,
3756,21209310,PTE PEATONAL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,CACHIPAY,4.6833333,-74.4333330,15/05/1992,
3757,21209320,PTE BRASIL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,VIOTÁ,4.4000000,-74.4833330,15/08/1988,
3758,21209330,PTE FERROCARRIL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,ZIPACÓN,4.7666667,-74.3666670,15/01/1995,
3759,21209340,CHIRCAL EL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,ZIPACÓN,4.7500000,-74.3666670,15/01/1995,
3760,21209350,MANZANO EL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,COGUA,5.0500000,-73.9833330,15/06/1996,
3761,21209360,CHOCHE EL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,GUATAVITA,4.9166667,-73.8166670,15/03/1996,
3762,21209370,MONTECILLOS ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,GUATAVITA,4.9166667,-73.8166670,15/03/1996,
3763,21209380,ACDTO MESITAS-ANTI ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,EL COLEGIO,4.5666667,-74.4333330,15/06/1996,
3764,21209390,AVE COLOMBIANA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,ZIPAQUIRÁ,5.0166667,-73.9666670,15/08/1996,
3765,21209400,AFLUENT SAN RAFAEL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,LA CALERA,4.7000000,-74.0000000,15/03/1997,
3766,21209410,CANAL DESVIO ,LM,HID,CON,SUS,EAAB,CUNDINAMARCA,LA CALERA,4.7166667,-73.8833330,15/01/1981,15/03/1988
3767,21209420,USAQUEN GARITA ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.6833333,-74.0833330,15/05/1989,
3768,21209430,COMPUERTA 1 ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.6166667,-74.2166670,15/03/1986,
3769,21209440,COMPUERTA 2 ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.6166667,-74.6166670,15/01/1987,
3770,21209450,ALEMANA ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.4833333,-74.0666670,15/01/1985,
3771,21209460,PTE FRANCIS ,LM,HID,CON,ACT,EAAB,CUNDINAMARCA,LA CALERA,4.6833333,-73.9833330,15/05/1987,
3772,21209470,BELLAVISTA ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.6500000,-74.0500000,15/01/1988,
3773,21209480,TRAMONTI ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.6666667,-74.0333330,15/01/1988,
3774,21209490,VENTANA CAPTACION ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.6333333,-74.0333330,15/01/1985,
3775,21209500,CABLE EL ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.6333333,-74.0500000,15/06/1989,
3776,21209510,PARQUE NACIONAL ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.6166667,-74.0833330,15/01/1985,
3777,21209520,CARCEL LA ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.3166667,-74.2000000,15/04/1988,
3778,21209530,EMBALSE LOS TUNJOS ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.2833333,-74.2000000,15/03/1988,
3779,21209540,PTE CARRETERA ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.3833333,-74.1666670,15/01/1992,
3780,21209550,ELEVADORA FUCHA ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.6666667,-74.1500000,15/01/1990,
3781,21209560,MOLINOS LOS ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.5500000,-74.1166670,15/01/1990,
3782,21209570,CABECERA ,LM,HID,CON,ACT,EAAB,BOGOTA D.C.,BOGOTA D.C.,4.5000000,-74.0666670,15/07/1985,
3783,21209580,DESC. SAN RAFAEL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,LA CALERA,4.7166667,-74.0166670,15/03/1997,
3784,21209590,PARAMO GUERRERO ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,ZIPAQUIRÁ,5.1000000,-74.0333330,15/09/1997,
3785,21209600,PTE CACIQUE ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,CHÍA,4.8666667,-74.0666670,15/08/1997,
3786,21209610,PTE LATA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,ZIPAQUIRÁ,5.0666667,-74.0500000,15/09/1997,
3787,21209620,RODAMONTAL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,ZIPAQUIRÁ,5.0333333,-73.9833330,15/07/1997,
3788,21209630,VILLABLANCA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,FUNZA,4.4500000,-74.2666670,15/10/1997,
3789,21209640,REBOSE GATELO ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,FACATATIVÁ,4.7833333,-74.3666670,15/06/1999,
3790,21209650,GRANDE HDA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,FACATATIVÁ,4.8666667,-74.3833330,15/05/1999,
3791,21209660,POZO HONDO ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,ZIPAQUIRÁ,5.0666667,-74.0500000,15/02/1999,
3792,21209670,PASO ANCHO ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,ZIPAQUIRÁ,5.0000000,-73.9833330,15/07/1999,
3793,21209680,GUAMAL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,SUBACHOQUE,5.0333333,-74.1166670,15/04/1999,
3794,21209690,ACDTO MESITAS ABAJ ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,EL COLEGIO,4.5666667,-74.4333330,15/06/1996,
3795,21209700,ESC ANTIOQUIA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,EL COLEGIO,4.5833333,-74.3833330,15/04/1999,
3796,21209710,HERRERA LA NO. 2 ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,MOSQUERA,4.6833333,-74.2500000,15/02/1985,
3797,21209720,PTE BRASILIA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,FACATATIVÁ,4.8166667,-74.3500000,15/06/1998,
3798,21209730,PTE LA VIRGEN CAR ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,COTA,4.8000000,-74.1833330,15/03/1989,
3799,21209740,TORRES ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,EL COLEGIO,4.5833333,-74.3833330,15/04/1999,
3800,21209750,CARRERA 86 ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.6152500,-74.1835810,15/05/2004,
3801,21209760,CANAL TORCA ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.7666667,-74.0333330,15/02/2004,
3802,21209770,PTE LA VIRGEN ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.8000000,-74.0833330,15/02/2004,
3803,21209790,LISBOA CHICU ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.7333333,-74.1166670,15/03/2004,
3804,21209800,JUAN AMARILLO ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.7333333,-74.1166670,15/08/2003,
3805,21209820,TRANSVERSAL 91 ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.7166667,-74.0833330,15/08/2003,
3806,21209830,PONTEBEDRA ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.7000000,-74.0833330,15/02/2004,
3807,21209840,PTE CUNDINAMARC,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.6833333,-74.1666670,15/03/2004,
3808,21209850,AVENIDA 68 ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.6833333,-74.0666670,15/08/2003,
3809,21209860,PTE SALAZAR ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.6333333,-74.2333330,15/02/2004,
3810,21209880,ZONA FRANCA ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.6666667,-74.1500000,15/08/2003,
3811,21209890,VISION COLOMBIA ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.6500000,-74.1333330,15/08/2003,
3812,21209900,AVENIDA AMERICAS ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.6166667,-74.1166670,15/02/2004,
3813,21209910,DESCARGA COMUNEROS ,LG,HID,CON,ACT,PARTIC,BOGOTA D.C.,BOGOTA D.C.,4.6166667,-74.1166670,15/03/2004,
3814,21209930,APULO AUTOMATICA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,APULO,4.5166667,-74.5833330,01/06/2006,
3815,21209940,GRAVILLERA AUTOMATICA ,LG,HID,AUT,ACT,FOPAE,BOGOTA D.C.,BOGOTA D.C.,4.5333333,-74.1166670,05/12/2005,
3816,21230100,CIPRES EL ,PG,MET,CON,SUS,FNC,CUNDINAMARCA,GUAYABAL DE SÍQUIMA,4.8500000,-74.6333330,15/01/1957,15/12/1959
3817,21237060,CORRALITOS PULI ,LG,HID,AUS,ACT,CAR,CUNDINAMARCA,PULÍ,4.6333333,-74.6500000,01/06/2006,
3818,23060010,NAZARETH ,PM,MET,CON,SUS,MINAG,CUNDINAMARCA,ALBÁN,4.8500000,-74.4833330,15/08/1927,15/08/1931
3819,23060020,NOCAIMA ,PM,MET,CON,SUS,MINAG,CUNDINAMARCA,NOCAIMA,5.0666667,-74.4166670,15/03/1942,15/01/1944
3820,23060040,PARAISO EL ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,CAPARRAPÍ,5.3166667,-74.4833330,15/01/1982,
3821,23060050,TRIANGULO EL ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,SASAIMA,4.9666667,-74.4333330,15/12/1956,
3822,23060060,ICALI ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,SASAIMA,4.9500000,-74.4166670,15/03/1965,
3823,23060070,CANAIMA ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,LA PALMA,5.3500000,-74.4166670,15/01/1991,
3824,23060100,ISLA LA FCA ,PM,MET,CON,SUS,FNC,CUNDINAMARCA,SASAIMA,4.9666667,-74.4333330,15/02/1959,15/02/1965
3825,23060120,PORVENIR EL ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,ALBÁN,4.8666667,-74.4333330,15/01/1960,
3826,23060130,CARLINA LA ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,SAN FRANCISCO,4.9666667,-74.3333330,15/05/1965,
3827,23060210,ALEROS LOS ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,LA VEGA,4.9666667,-74.3333330,15/05/1982,
3828,23060220,VIANI ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,VIANÍ,4.8666667,-74.5500000,15/01/1982,
3829,23060230,MONTELIBANO ,PM,MET,CON,SUS,FNC,CUNDINAMARCA,YACOPÍ,5.5000000,-74.3500000,15/07/1955,15/12/1968
3830,23060240,PALMA LA SCRIA AGR ,PM,MET,CON,SUS,FNC,CUNDINAMARCA,LA PALMA,5.3500000,-74.4000000,15/01/1952,15/05/1978
3831,23060280,VILLETA SCRIA AGRI ,PG,MET,CON,ACT,FNC,CUNDINAMARCA,VILLETA,5.0000000,-74.4833330,15/05/1945,
3832,23060300,ESPERANZA LA ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,VILLETA,5.0166667,-74.5166670,15/01/1991,
3833,23060310,ESPERANZA LA ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,GUAYABAL DE SÍQUIMA,4.8666667,-74.4833330,15/01/1991,
3834,23060320,FLORIDA LA ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,VERGARA,5.0833333,-74.3000000,15/01/1988,
3835,23060330,AGUA FRIA ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,QUEBRADANEGRA,5.1000000,-74.4833330,15/05/1995,
3836,23060340,SAN ISIDRO ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,VILLETA,5.0500000,-74.5000000,15/07/1999,
3837,23060350,SAN PEDRO ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,CAPARRAPÍ,5.5000000,-74.4666670,15/05/1991,
3838,23060360,PANTANOS LOS ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,VERGARA,5.1166667,-74.3500000,15/01/1981,
3839,23060390,LOS TIESTOS - CAR ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,LA PALMA,5.2933889,-83.0561940,15/04/2002,
3840,23063080,NEGRETE - CAR ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,PACHO,5.0969444,-74.1541670,15/04/2002,
3841,23065010,SAN PABLO ,CO,MET,CON,SUS,MINAG,CUNDINAMARCA,ALBÁN,4.8833333,-74.4500000,15/01/1932,15/07/1949
3842,23065020,LIBERTAD LA ,CO,MET,CON,SUS,MINAG,CUNDINAMARCA,LA VEGA,5.0000000,-74.3333330,15/08/1940,15/12/1944
3843,23065030,PUESTO DE MONTA ,CO,MET,CON,SUS,PARTIC,CUNDINAMARCA,LA PALMA,5.3666667,-74.4000000,15/01/1945,15/12/1952
3844,23065040,PUESTO DE MONTA ,CO,MET,CON,SUS,MINEC,CUNDINAMARCA,VILLETA,5.0166667,-74.4833330,15/05/1946,15/12/1950
3845,23065050,PUESTO DE MONTA ,CO,MET,CON,SUS,MINAG,CUNDINAMARCA,PACHO,5.1666667,-74.1666670,15/05/1945,15/03/1952
3846,23065070,ESC VOCACIONAL ,CO,MET,CON,ACT,CAR,CUNDINAMARCA,PACHO,5.1666667,-74.2000000,15/06/1966,
3847,23065080,CAPARRAPI ,CO,MET,CON,SUS,MINEC,CUNDINAMARCA,CAPARRAPÍ,5.3500000,-74.5000000,15/01/1944,15/09/1945
3848,23065090,SASAIMA ,CO,MET,CON,SUS,MINEC,CUNDINAMARCA,SASAIMA,4.9666667,-74.4333330,15/01/1932,15/12/1936
3849,23065130,MONTELIBANO ,CO,MET,CON,ACT,FNC,CUNDINAMARCA,YACOPÍ,5.4666667,-74.3666670,15/01/1969,
3850,23065140,STA BARBARA ,CP,MET,CON,ACT,FNC,CUNDINAMARCA,SASAIMA,4.9500000,-74.4166670,15/01/1991,
3851,23065150,STA ROSITA ,CP,MET,CON,ACT,FNC,CUNDINAMARCA,EL PEÑÓN,5.2833333,-74.2833330,15/01/1991,
3852,23065160,ACOMODO EL ,CP,MET,CON,ACT,CAR,CUNDINAMARCA,LA VEGA,5.0166667,-74.3333330,15/06/2000,
3853,23065501,PACHO,CP,MET,AUT,ACT,CENICAFE,CUNDINAMARCA,PACHO,5.1291278,-74.1576970,,
3854,23065502,LA PALMA,CP,MET,AUT,ACT,CENICAFE,CUNDINAMARCA,LA PALMA,5.3302667,-74.4015610,,
3855,23065503,EL MIRADOR,CP,MET,AUT,ACT,CENICAFE,CUNDINAMARCA,SASAIMA,4.9500000,-74.4000000,,
3856,23065504,VIANI - AUTOM ,CP,MET,AUT,ACT,CAR,CUNDINAMARCA,VIANÍ,4.8718889,-74.5725000,,
3857,23065505,CAPARRAPI - AUTOM ,CP,MET,AUT,ACT,CAR,CUNDINAMARCA,CAPARRAPÍ,5.3403889,-74.4951670,,
3858,23065506,BELLAVISTA-23065506,CP,MET,AUT,ACT,CAR,CUNDINAMARCA,FACATATIVÁ,16.2405556,-79.4794440,,
3859,23065507,ALTO DE LA RANA-,CP,MET,AUT,ACT,CAR,CUNDINAMARCA,QUEBRADANEGRA,5.1238056,-74.5436110,,
3860,23067100,AGUA FRIA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,QUEBRADANEGRA,5.1000000,-74.4833330,15/05/1995,
3861,23067110,PTE NARANJAL ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,VILLETA,5.0833333,-74.4500000,15/01/1998,
3862,23067120,RIO DULCE ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,VILLETA,4.9833333,-74.4666670,15/07/1998,
3863,23067130,SALITRE BLANCO ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,VILLETA,5.0333333,-74.4833330,15/06/1999,
3864,23067140,SAN ISIDRO ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,VILLETA,5.0500000,-74.5000000,15/07/1999,
3865,23067150,ZUSNE ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,CAPARRAPÍ,5.3166667,-74.5500000,15/12/1998,
3866,23067160,PUENTE GRANADA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,GUADUAS,5.0740556,-74.5632220,15/12/1998,
3867,23067170,CABRERA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,PACHO,5.1166667,-74.1333330,15/04/1999,
3868,23067180,BRISAS LAS ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,ÚTICA,5.1833333,-74.4833330,15/02/1999,
3869,23067190,PTE  ARCO AUTOMATICA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,VILLETA,4.9833333,-74.4833330,01/06/2006,
3870,23067200,PTE NARANJAL AUTOMATICA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,NOCAIMA,5.0333333,-74.3833330,01/06/2006,
3871,23067210,PTE GRANADA AUTOMATICA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,GUADUAS,5.0740556,-74.5632220,01/06/2006,
3872,23067220,CUCHARAL EL AUTOMATICA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,PACHO,5.1833333,-74.2000000,01/06/2006,
3873,23067230,PTE CANEY AUTOMATICA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,PAIME,5.3666667,-74.1333330,01/06/2006,
3874,23067240,PTE CAPITAN AUTOMATICA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,PACHO,5.1666667,-74.1833330,01/06/2006,
3875,23067250,PASO DEL REJO AUTOMATICA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,NIMAIMA,5.1218889,-74.4067220,13/02/2002,
3876,23067260,ACDTO LA PALMA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,LA PALMA,5.3333333,-74.3833330,01/04/2002,
3877,23067701,EL PARAISO-23067701,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,VILLAGÓMEZ,5.2287500,-74.2806390,,
3878,23067702,PASO DEL REJO -23067702,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,NIMAIMA,5.4579444,-74.4101940,,
3879,23067703,QUEBRADA NEGRA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,ÚTICA,5.1276667,-74.5076390,,
3880,23067704,RIO TOBIA ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,NIMAIMA,5.0742500,-74.4494720,,
3881,23120040,ACACIAS LAS ,PM,MET,CON,ACT,FNC,CUNDINAMARCA,PAIME,5.4166667,-74.2000000,15/09/1996,
3882,23120190,PINOS LOS ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,TAUSA,5.2333333,-74.0333330,15/12/1972,
3883,23125030,TUDELA ,CO,MET,CON,SUS,FFNN,CUNDINAMARCA,PAIME,5.3833333,-74.2000000,15/04/1946,15/02/1948
3884,23127701,BOYERA LA - AUTOM  ,LG,HID,AUT,ACT,CAR,CUNDINAMARCA,UBATÉ,5.3039167,-73.8486670,,
3885,24010020,CARUPA ,PG,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.3500000,-73.9000000,15/10/1961,
3886,24010130,MONSERRATE ,PM,MET,CON,SUS,MINAG,CUNDINAMARCA,FÚQUENE,5.4000000,-73.8166670,15/01/1958,15/12/1958
3887,24010270,PINO EL ,PG,MET,CON,ACT,CAR,CUNDINAMARCA,SUTATAUSA,5.2500000,-73.8500000,15/03/1960,
3888,24010280,TAPIAS ,PG,MET,CON,ACT,CAR,CUNDINAMARCA,LENGUAZAQUE,5.3000000,-73.7166670,15/03/1960,
3889,24010300,HATILLO EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,SUESCA,5.1666667,-73.8000000,15/08/1960,
3890,24010330,ESPINO EL ,PG,MET,CON,ACT,CAR,CUNDINAMARCA,LENGUAZAQUE,5.3333333,-73.7333330,15/10/1961,
3891,24010350,HATO EL ,PG,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2833333,-73.9000000,15/10/1962,
3892,24010360,MONSERRATE ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,FÚQUENE,5.4000000,-73.8000000,15/12/1962,
3893,24010370,SOCOTA ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.4000000,-73.9166670,15/12/1962,
3894,24010380,PTE EL ,PG,MET,CON,ACT,CAR,CUNDINAMARCA,GUACHETÁ,5.3500000,-73.6666670,15/12/1962,
3895,24010390,EL TRIANGULO AUTOMATICA,PG,MET,AUT,ACT,CAR,CUNDINAMARCA,LENGUAZAQUE,5.3053056,-73.6193060,15/01/1963,
3896,24010400,STA BARBARA ,PM,MET,CON,SUS,CAR,CUNDINAMARCA,SUTATAUSA,5.2500000,-73.8500000,15/10/1963,15/04/1965
3897,24010440,TRES ESQUINAS ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,SUSA,5.3833333,-73.8500000,15/12/1965,
3898,24010490,PEDREGAL EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,SUTATAUSA,5.2333333,-73.8666670,15/08/1966,
3899,24010520,HATO 1 EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2833333,-73.9166670,15/10/1972,
3900,24010530,HATO 2 EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2666667,-73.9166670,15/10/1972,
3901,24010540,HATO 3 EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2500000,-73.9500000,15/10/1972,
3902,24010550,HATO 4 EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2166667,-73.9500000,15/10/1972,
3903,24010560,HATO 5 EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2166667,-73.9500000,15/10/1972,
3904,24010570,HATO 6 EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2333333,-73.9333330,15/10/1972,
3905,24010580,HATO 7 EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2333333,-73.9166670,15/10/1972,
3906,24010590,HATO 8 EL ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2666667,-73.9000000,15/10/1972,
3907,24011020,AGROPECUARIA GJA ,PG,MET,CON,SUS,MINAG,CUNDINAMARCA,UBATÉ,5.3166667,-73.8166670,15/03/1929,15/12/1961
3908,24011160,CAMPAMENTO UBATE - CAR ,PM,MET,CON,ACT,CAR,CUNDINAMARCA,UBATÉ,5.2991667,-73.8150000,14/09/2007,
3909,24015030,UBATE ,CO,MET,CON,SUS,MINEC,CUNDINAMARCA,UBATÉ,5.3166667,-73.8166670,15/04/1929,15/02/1958
3910,24015100,ENCANTO EL ,CO,MET,CON,SUS,CAR,CUNDINAMARCA,TAUSA,5.1833333,-73.9000000,15/08/1958,15/06/1969
3911,24015130,SIMIJACA ,CP,MET,CON,ACT,CAR,CUNDINAMARCA,SIMIJACA,5.5000000,-73.8500000,15/11/1984,
3912,24015150,CARRIZAL ,CO,MET,CON,ACT,CAR,CUNDINAMARCA,CUCUNUBÁ,5.2000000,-73.7666670,15/08/1960,
3913,24015160,PUNTA DE VEGA ,CO,MET,CON,SUS,CAR,CUNDINAMARCA,UBATÉ,5.3166667,-73.7833330,15/03/1961,15/07/1968
3914,24015190,NOVILLEROS ,CO,MET,CON,ACT,CAR,CUNDINAMARCA,UBATÉ,5.3333333,-73.7833330,15/12/1965,
3915,24015210,SUTATAUSA ,CO,MET,CON,ACT,CAR,CUNDINAMARCA,SUTATAUSA,5.2500000,-73.8500000,15/04/1965,
3916,24015330,GUACHETA ,CP,MET,CON,ACT,CAR,CUNDINAMARCA,GUACHETÁ,5.3000000,-73.7166670,15/03/2000,
3917,24015340,HATO EL ,CP,MET,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.2833333,-73.9000000,15/10/1962,
3918,24015350,TAPIAS ,CP,MET,CON,ACT,CAR,CUNDINAMARCA,LENGUAZAQUE,5.3000000,-73.7166670,15/04/2000,
3919,24015504,RAQUIRA - AUTOM ,CP,MET,AUT,ACT,CAR,BOYACÁ,RÁQUIRA,5.5356778,-73.6411110,,
3920,24015505,NAZARETH - AUTOM ,CP,MET,AUT,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.3865167,-73.9052190,,
3921,24015506,CAPELLANIA -AUTOM ,CP,MET,AUT,ACT,CAR,CUNDINAMARCA,FÚQUENE,5.4489722,-73.7690560,,
3922,24015507,OJO DE AGUA-24015507,CP,MET,AUT,ACT,CAR,CUNDINAMARCA,SIMIJACA,5.3922778,-73.8542220,,
3923,24015508,HACIENDA LA MESA - AUTOM ,CP,MET,AUT,ACT,CAR,CUNDINAMARCA,PASCA,4.3081111,-74.2817500,,
3924,24015518,SIMIJACA-24015518,PM,MET,AUT,ACT,DESCONOCIDO,CUNDINAMARCA,SIMIJACA,5.5119250,-73.8601610,,
3925,24017020,SANTUARIO ANTIGUA ,LM,HID,CON,SUS,ICEL,CUNDINAMARCA,FÚQUENE,5.4666667,-73.7833330,15/01/1934,15/02/1963
3926,24017080,ESCLUSA CARTAGENA ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,UBATÉ,5.3166667,-73.7500000,15/06/1955,
3927,24017090,CARTAGENA ABAJO ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,UBATÉ,5.3166667,-73.7833330,15/06/1955,
3928,24017100,CORRALEJAS ,LG,HID,CON,ACT,CAR,CUNDINAMARCA,CARMEN DE CARUPA,5.3000000,-73.9000000,15/08/1955,
3929,24017110,PTE SAN MIGUEL ,LM,HID,CON,ACT,CAR,BOYACÁ,SAN MIGUEL DE SEMA,5.5166667,-73.8166670,15/04/1959,
3930,24017140,TAPIAS ,LG,HID,CON,ACT,CAR,CUNDINAMARCA,LENGUAZAQUE,5.3000000,-73.7166670,15/01/1960,
3931,24017160,PINO EL ,LG,HID,CON,ACT,CAR,CUNDINAMARCA,SUTATAUSA,5.6666667,-73.8000000,15/01/1960,
3932,24017170,ISLA DEL SANTUARIO ,LM,HID,CON,ACT,CAR,CUNDINAMARCA,FÚQUENE,5.4333333,-73.8000000,15/11/1960,
3933,24017180,CARRIZAL ,LG,HID,CON,ACT,CAR,CUNDINAMARCA,CUCUNUBÁ,5.2000000,-73.7666670,15/04/1960,
3934,24017200,HATILLO EL ,LM,HID,CON,SUS,CAR,CUNDINAMARCA,SUESCA,5.1666667,-73.7833330,15/08/1960,15/08/1968
